Date,Year,Month,Day_of_Week,Total_Registered,Academic_Status,Semester_Phase,Exam_Pressure,Is_Veg_Special,Is_NonVeg,Menu_Score,Temp_Max,Rain_mm,Target_Breakfast,Target_Lunch,Target_Dinner,Lag_1_Dinner,Lag_7_Dinner,Rolling_Avg_3Day,Cos_Month,Sin_Month
2020-06-15,2020,6,0,500,Semester_Break,Mid,0.0,1,1,1.1,45.9,0.0,33,46,55,60.0,52.0,56.0,-1.0,1.2246467991473532e-16
2020-06-16,2020,6,1,500,Semester_Break,Mid,0.0,0,0,0.85,42.9,0.0,24,34,41,55.0,44.0,52.0,-1.0,1.2246467991473532e-16
2020-06-17,2020,6,2,500,Semester_Break,Mid,0.0,0,0,1.0,40.8,0.0,30,42,50,41.0,49.0,48.666666666666664,-1.0,1.2246467991473532e-16
2020-06-18,2020,6,3,500,Semester_Break,Mid,0.0,1,0,1.05,39.3,0.0,31,44,52,50.0,52.0,47.666666666666664,-1.0,1.2246467991473532e-16
2020-06-19,2020,6,4,500,Semester_Break,Mid,0.0,1,1,1.15,40.5,0.0,33,47,56,52.0,60.0,52.666666666666664,-1.0,1.2246467991473532e-16
2020-06-20,2020,6,5,500,Semester_Break,Mid,0.0,0,0,1.05,39.9,0.0,20,45,51,56.0,53.0,53.0,-1.0,1.2246467991473532e-16
2020-06-21,2020,6,6,500,Semester_Break,Mid,0.0,1,1,1.2,46.9,0.0,23,53,59,51.0,60.0,55.333333333333336,-1.0,1.2246467991473532e-16
2020-06-22,2020,6,0,500,Semester_Break,Mid,0.0,1,1,1.1,41.6,0.0,33,47,56,59.0,55.0,55.333333333333336,-1.0,1.2246467991473532e-16
2020-06-23,2020,6,1,500,Semester_Break,Mid,0.0,0,0,0.85,41.1,0.0,24,34,40,56.0,41.0,51.666666666666664,-1.0,1.2246467991473532e-16
2020-06-24,2020,6,2,500,Semester_Break,Mid,0.0,0,0,1.0,43.9,0.0,30,43,51,40.0,50.0,49.0,-1.0,1.2246467991473532e-16
2020-06-25,2020,6,3,500,Semester_Break,Mid,0.0,1,0,1.05,40.8,0.0,30,43,51,51.0,52.0,47.333333333333336,-1.0,1.2246467991473532e-16
2020-06-26,2020,6,4,500,Semester_Break,Mid,0.0,1,1,1.15,45.9,0.0,34,49,58,51.0,56.0,53.333333333333336,-1.0,1.2246467991473532e-16
2020-06-27,2020,6,5,500,Semester_Break,Mid,0.0,0,0,1.05,44.6,0.0,20,46,52,58.0,51.0,53.666666666666664,-1.0,1.2246467991473532e-16
2020-06-28,2020,6,6,500,Semester_Break,Mid,0.0,1,1,1.2,41.4,0.0,24,54,61,52.0,59.0,57.0,-1.0,1.2246467991473532e-16
2020-06-29,2020,6,0,500,Semester_Break,Mid,0.0,1,1,1.1,40.6,0.0,31,45,53,61.0,56.0,55.333333333333336,-1.0,1.2246467991473532e-16
2020-06-30,2020,6,1,500,Semester_Break,Mid,0.0,0,0,0.85,39.9,0.0,24,34,41,53.0,40.0,51.666666666666664,-1.0,1.2246467991473532e-16
2020-07-01,2020,7,2,500,Semester_Break,Mid,0.0,0,0,1.0,46.7,0.0,28,40,48,41.0,51.0,47.333333333333336,-0.8660254037844388,-0.4999999999999997
2020-07-02,2020,7,3,500,Semester_Break,Mid,0.0,1,0,1.05,45.3,0.0,32,45,54,48.0,51.0,47.666666666666664,-0.8660254037844388,-0.4999999999999997
2020-07-03,2020,7,4,500,Semester_Break,Mid,0.0,1,1,1.15,41.1,56.7,24,41,49,54.0,58.0,50.333333333333336,-0.8660254037844388,-0.4999999999999997
2020-07-04,2020,7,5,500,Semester_Break,Mid,0.0,0,0,1.05,41.4,0.0,21,47,53,49.0,52.0,52.0,-0.8660254037844388,-0.4999999999999997
2020-07-05,2020,7,6,500,Semester_Break,Mid,0.0,1,1,1.2,45.5,0.0,22,51,57,53.0,61.0,53.0,-0.8660254037844388,-0.4999999999999997
2020-07-06,2020,7,0,500,Semester_Break,Mid,0.0,1,1,1.1,48.9,54.1,22,37,44,57.0,53.0,51.333333333333336,-0.8660254037844388,-0.4999999999999997
2020-07-07,2020,7,1,500,Semester_Break,Mid,0.0,0,0,0.85,46.2,0.0,25,36,43,44.0,41.0,48.0,-0.8660254037844388,-0.4999999999999997
2020-07-08,2020,7,2,500,Semester_Break,Mid,0.0,0,0,1.0,46.6,12.3,24,40,48,43.0,48.0,45.0,-0.8660254037844388,-0.4999999999999997
2020-07-09,2020,7,3,500,Semester_Break,Mid,0.0,1,0,1.05,42.7,55.7,22,37,44,48.0,54.0,45.0,-0.8660254037844388,-0.4999999999999997
2020-07-10,2020,7,4,500,Semester_Break,Mid,0.0,1,1,1.15,47.2,0.0,34,48,57,44.0,49.0,49.666666666666664,-0.8660254037844388,-0.4999999999999997
2020-07-11,2020,7,5,500,Semester_Break,Mid,0.0,0,0,1.05,43.9,0.0,20,46,52,57.0,53.0,51.0,-0.8660254037844388,-0.4999999999999997
2020-07-12,2020,7,6,500,Semester_Break,Mid,0.0,1,1,1.2,45.5,0.0,23,53,59,52.0,57.0,56.0,-0.8660254037844388,-0.4999999999999997
2020-07-13,2020,7,0,500,Semester_Break,Mid,0.0,1,1,1.1,46.6,0.0,33,46,55,59.0,44.0,55.333333333333336,-0.8660254037844388,-0.4999999999999997
2020-07-14,2020,7,1,500,Semester_Break,Mid,0.0,0,0,0.85,42.7,0.0,24,34,41,55.0,43.0,51.666666666666664,-0.8660254037844388,-0.4999999999999997
2020-07-15,2020,7,2,500,Semester_Break,Mid,0.0,0,0,1.0,44.9,0.0,28,39,47,41.0,48.0,47.666666666666664,-0.8660254037844388,-0.4999999999999997
2020-07-16,2020,7,3,500,Semester_Break,Mid,0.0,1,0,1.05,44.1,52.1,21,36,43,47.0,44.0,43.666666666666664,-0.8660254037844388,-0.4999999999999997
2020-07-17,2020,7,4,500,Semester_Break,Mid,0.0,1,1,1.15,41.1,0.0,35,50,59,43.0,57.0,49.666666666666664,-0.8660254037844388,-0.4999999999999997
2020-07-18,2020,7,5,500,Semester_Break,Mid,0.0,0,0,1.05,46.3,0.0,20,46,52,59.0,52.0,51.333333333333336,-0.8660254037844388,-0.4999999999999997
2020-07-19,2020,7,6,500,Semester_Break,Mid,0.0,1,1,1.2,41.3,14.6,17,53,59,52.0,59.0,56.666666666666664,-0.8660254037844388,-0.4999999999999997
2020-07-20,2020,7,0,500,Regular,Mid,0.0,1,1,1.1,46.9,0.0,259,368,433,59.0,55.0,181.33333333333334,-0.8660254037844388,-0.4999999999999997
2020-07-21,2020,7,1,500,Regular,Mid,0.0,0,0,0.85,45.6,0.0,187,266,313,433.0,41.0,268.3333333333333,-0.8660254037844388,-0.4999999999999997
2020-07-22,2020,7,2,500,Regular,Mid,0.0,0,0,1.0,41.0,0.0,216,306,360,313.0,47.0,368.6666666666667,-0.8660254037844388,-0.4999999999999997
2020-07-23,2020,7,3,500,Regular,Mid,0.0,1,0,1.05,47.5,0.0,245,347,409,360.0,43.0,360.6666666666667,-0.8660254037844388,-0.4999999999999997
2020-07-24,2020,7,4,500,Regular,Mid,0.0,1,1,1.15,47.2,16.7,179,305,359,409.0,59.0,376.0,-0.8660254037844388,-0.4999999999999997
2020-07-25,2020,7,5,500,Regular,Mid,0.0,0,0,1.05,42.4,0.0,160,360,401,359.0,52.0,389.6666666666667,-0.8660254037844388,-0.4999999999999997
2020-07-26,2020,7,6,500,Regular,Mid,0.0,1,1,1.2,44.0,0.0,178,401,446,401.0,59.0,402.0,-0.8660254037844388,-0.4999999999999997
2020-07-27,2020,7,0,500,Regular,Mid,0.0,1,1,1.1,45.4,0.0,256,363,428,446.0,433.0,425.0,-0.8660254037844388,-0.4999999999999997
2020-07-28,2020,7,1,500,Regular,Mid,0.0,0,0,0.85,49.0,0.0,191,271,319,428.0,313.0,397.6666666666667,-0.8660254037844388,-0.4999999999999997
2020-07-29,2020,7,2,500,Regular,Mid,0.0,0,0,1.0,46.1,44.2,166,283,333,319.0,360.0,360.0,-0.8660254037844388,-0.4999999999999997
2020-07-30,2020,7,3,500,Regular,Mid,0.0,1,0,1.05,47.1,36.8,162,275,324,333.0,409.0,325.3333333333333,-0.8660254037844388,-0.4999999999999997
2020-07-31,2020,7,4,500,Regular,Mid,0.0,1,1,1.15,48.8,16.8,182,309,364,324.0,359.0,340.3333333333333,-0.8660254037844388,-0.4999999999999997
2020-08-01,2020,8,5,500,Regular,Start,0.0,0,0,1.05,43.4,14.1,113,339,377,364.0,401.0,355.0,-0.5000000000000004,-0.8660254037844384
2020-08-02,2020,8,6,500,Regular,Start,0.0,1,1,1.2,44.3,0.0,181,408,454,377.0,446.0,398.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-03,2020,8,0,500,Regular,Start,0.0,1,1,1.1,40.4,17.6,182,309,364,454.0,428.0,398.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-04,2020,8,1,500,Regular,Start,0.0,0,0,0.85,45.6,0.0,184,260,307,364.0,319.0,375.0,-0.5000000000000004,-0.8660254037844384
2020-08-05,2020,8,2,500,Regular,Start,0.0,0,0,1.0,43.2,0.0,226,320,377,307.0,333.0,349.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-06,2020,8,3,500,Regular,Start,0.0,1,0,1.05,46.9,0.0,228,323,380,377.0,324.0,354.6666666666667,-0.5000000000000004,-0.8660254037844384
2020-08-07,2020,8,4,500,Regular,Start,0.0,1,1,1.15,39.3,0.0,253,358,422,380.0,364.0,393.0,-0.5000000000000004,-0.8660254037844384
2020-08-08,2020,8,5,500,Regular,Start,0.0,0,0,1.05,41.8,0.0,160,360,400,422.0,377.0,400.6666666666667,-0.5000000000000004,-0.8660254037844384
2020-08-09,2020,8,6,500,Regular,Start,0.0,1,1,1.2,41.8,23.2,111,335,373,400.0,454.0,398.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-10,2020,8,0,500,Regular,Start,0.0,1,1,1.1,46.9,0.0,244,345,407,373.0,364.0,393.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-11,2020,8,1,500,Regular,Start,0.0,0,0,0.85,40.2,41.0,130,221,261,407.0,307.0,347.0,-0.5000000000000004,-0.8660254037844384
2020-08-12,2020,8,2,500,Regular,Start,0.0,0,0,1.0,41.2,0.0,233,330,389,261.0,377.0,352.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-13,2020,8,3,500,Flight_Risk,Start,0.0,1,0,1.05,46.9,0.0,164,232,274,389.0,380.0,308.0,-0.5000000000000004,-0.8660254037844384
2020-08-14,2020,8,4,500,Holiday,Start,0.0,1,1,1.15,46.5,0.0,24,34,41,274.0,422.0,234.66666666666666,-0.5000000000000004,-0.8660254037844384
2020-08-15,2020,8,5,500,Regular,Start,0.0,0,0,1.05,43.0,0.0,154,348,387,41.0,400.0,234.0,-0.5000000000000004,-0.8660254037844384
2020-08-16,2020,8,6,500,Regular,Start,0.0,1,1,1.2,45.3,31.0,111,334,372,387.0,373.0,266.6666666666667,-0.5000000000000004,-0.8660254037844384
2020-08-17,2020,8,0,500,Regular,Start,0.0,1,1,1.1,43.9,41.4,178,303,357,372.0,407.0,372.0,-0.5000000000000004,-0.8660254037844384
2020-08-18,2020,8,1,500,Regular,Start,0.0,0,0,0.85,41.3,0.0,192,272,321,357.0,261.0,350.0,-0.5000000000000004,-0.8660254037844384
2020-08-19,2020,8,2,500,Regular,Start,0.0,0,0,1.0,44.6,0.0,232,329,388,321.0,389.0,355.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-20,2020,8,3,500,Regular,Start,0.0,1,0,1.05,41.3,0.0,234,331,390,388.0,274.0,366.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-21,2020,8,4,500,Regular,Start,0.0,1,1,1.15,41.3,0.0,255,362,426,390.0,41.0,401.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-22,2020,8,5,500,Regular,Start,0.0,0,0,1.05,41.5,0.0,152,343,382,426.0,387.0,399.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-23,2020,8,6,500,Regular,Start,0.0,1,1,1.2,41.5,0.0,182,411,457,382.0,372.0,421.6666666666667,-0.5000000000000004,-0.8660254037844384
2020-08-24,2020,8,0,500,Regular,Start,0.0,1,1,1.1,41.3,40.8,179,305,359,457.0,357.0,399.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-25,2020,8,1,500,Regular,Start,0.0,0,0,0.85,40.1,0.0,189,267,315,359.0,321.0,377.0,-0.5000000000000004,-0.8660254037844384
2020-08-26,2020,8,2,500,Regular,Start,0.0,0,0,1.0,44.8,0.0,217,307,362,315.0,388.0,345.3333333333333,-0.5000000000000004,-0.8660254037844384
2020-08-27,2020,8,3,500,Regular,Start,0.0,1,0,1.05,39.8,34.1,170,289,340,362.0,390.0,339.0,-0.5000000000000004,-0.8660254037844384
2020-08-28,2020,8,4,500,Regular,Start,0.0,1,1,1.15,42.4,0.0,270,382,450,340.0,426.0,384.0,-0.5000000000000004,-0.8660254037844384
2020-08-29,2020,8,5,500,Regular,Start,0.0,0,0,1.05,40.9,0.0,163,368,409,450.0,382.0,399.6666666666667,-0.5000000000000004,-0.8660254037844384
2020-08-30,2020,8,6,500,Regular,Start,0.0,1,1,1.2,41.1,10.3,130,390,434,409.0,457.0,431.0,-0.5000000000000004,-0.8660254037844384
2020-08-31,2020,8,0,500,Regular,Start,0.0,1,1,1.1,41.7,0.0,235,334,393,434.0,359.0,412.0,-0.5000000000000004,-0.8660254037844384
2020-09-01,2020,9,1,500,Regular,Mid,0.0,0,0,0.85,34.9,0.0,190,269,317,393.0,315.0,381.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-02,2020,9,2,500,Regular,Mid,0.0,0,0,1.0,34.5,8.5,223,317,373,317.0,362.0,361.0,-1.8369701987210297e-16,-1.0
2020-09-03,2020,9,3,500,Regular,Mid,0.0,1,0,1.05,35.2,55.0,162,276,325,373.0,340.0,338.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-04,2020,9,4,500,Regular,Mid,0.0,1,1,1.15,39.5,50.8,192,326,384,325.0,450.0,360.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-05,2020,9,5,500,Regular,Mid,0.0,0,0,1.05,34.0,0.0,154,348,387,384.0,409.0,365.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-06,2020,9,6,500,Regular,Mid,0.0,1,1,1.2,36.5,0.0,176,397,442,387.0,434.0,404.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-07,2020,9,0,500,Regular,Mid,0.0,1,1,1.1,34.1,46.3,175,298,351,442.0,393.0,393.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-08,2020,9,1,500,Regular,Mid,0.0,0,0,0.85,36.7,0.0,189,268,316,351.0,317.0,369.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-09,2020,9,2,500,Regular,Mid,0.0,0,0,1.0,40.2,13.6,195,332,391,316.0,373.0,352.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-10,2020,9,3,500,Regular,Mid,0.0,1,0,1.05,36.1,0.0,240,340,401,391.0,325.0,369.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-11,2020,9,4,500,Regular,Mid,0.0,1,1,1.15,37.2,56.0,178,303,357,401.0,384.0,383.0,-1.8369701987210297e-16,-1.0
2020-09-12,2020,9,5,500,Regular,Mid,0.0,0,0,1.05,36.2,0.0,154,348,387,357.0,387.0,381.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-13,2020,9,6,500,Regular,Mid,0.0,1,1,1.2,37.6,59.5,114,342,380,387.0,442.0,374.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-14,2020,9,0,500,Regular,Mid,0.0,1,1,1.1,41.2,0.0,250,355,418,380.0,351.0,395.0,-1.8369701987210297e-16,-1.0
2020-09-15,2020,9,1,500,Regular,Mid,0.0,0,0,0.85,35.8,0.0,190,269,317,418.0,316.0,371.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-16,2020,9,2,500,Regular,Mid,0.0,0,0,1.0,34.8,0.0,229,325,383,317.0,391.0,372.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-17,2020,9,3,500,Regular,Mid,0.0,1,0,1.05,39.9,38.7,161,274,323,383.0,401.0,341.0,-1.8369701987210297e-16,-1.0
2020-09-18,2020,9,4,500,Regular,Mid,0.0,1,1,1.15,37.6,0.0,257,364,429,323.0,357.0,378.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-19,2020,9,5,500,Regular,Mid,0.0,0,0,1.05,36.1,0.0,164,369,411,429.0,387.0,387.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-20,2020,9,6,500,Regular,Mid,0.0,1,1,1.2,36.0,32.4,110,331,368,411.0,380.0,402.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-21,2020,9,0,500,Regular,Mid,0.0,1,1,1.1,38.5,0.0,247,350,412,368.0,418.0,397.0,-1.8369701987210297e-16,-1.0
2020-09-22,2020,9,1,500,Regular,Mid,0.0,0,0,0.85,35.5,0.0,190,270,318,412.0,317.0,366.0,-1.8369701987210297e-16,-1.0
2020-09-23,2020,9,2,500,Regular,Mid,0.0,0,0,1.0,36.0,19.6,165,281,331,318.0,383.0,353.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-24,2020,9,3,500,Regular,Mid,0.0,1,0,1.05,37.7,36.5,172,293,345,331.0,323.0,331.3333333333333,-1.8369701987210297e-16,-1.0
2020-09-25,2020,9,4,500,Regular,Mid,0.0,1,1,1.15,36.3,36.1,188,319,376,345.0,429.0,350.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-26,2020,9,5,500,Regular,Mid,0.0,0,0,1.05,38.7,0.0,153,344,383,376.0,411.0,368.0,-1.8369701987210297e-16,-1.0
2020-09-27,2020,9,6,500,Regular,Mid,0.0,1,1,1.2,37.3,42.6,119,358,398,383.0,368.0,385.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-28,2020,9,0,500,Regular,Mid,0.0,1,1,1.1,38.0,45.8,171,291,343,398.0,412.0,374.6666666666667,-1.8369701987210297e-16,-1.0
2020-09-29,2020,9,1,500,Regular,Mid,0.0,0,0,0.85,37.9,0.0,183,260,306,343.0,318.0,349.0,-1.8369701987210297e-16,-1.0
2020-09-30,2020,9,2,500,Flight_Risk,Mid,0.0,0,0,1.0,39.7,0.0,157,222,262,306.0,331.0,303.6666666666667,-1.8369701987210297e-16,-1.0
2020-10-01,2020,10,3,500,Holiday,Mid,0.0,1,0,1.05,29.2,0.0,22,31,37,262.0,345.0,201.66666666666666,0.5000000000000001,-0.8660254037844386
2020-10-02,2020,10,4,500,Regular,Mid,0.0,1,1,1.15,30.2,0.0,270,383,451,37.0,376.0,250.0,0.5000000000000001,-0.8660254037844386
2020-10-03,2020,10,5,500,Regular,Mid,0.0,0,0,1.05,28.3,0.0,159,359,399,451.0,383.0,295.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-04,2020,10,6,500,Regular,Mid,0.0,1,1,1.2,28.7,0.0,187,422,469,399.0,398.0,439.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-05,2020,10,0,500,Regular,Mid,0.0,1,1,1.1,33.4,0.0,242,343,404,469.0,343.0,424.0,0.5000000000000001,-0.8660254037844386
2020-10-06,2020,10,1,500,Regular,Mid,0.0,0,0,0.85,26.5,0.0,197,279,329,404.0,306.0,400.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-07,2020,10,2,500,Regular,Mid,0.0,0,0,1.0,28.3,0.0,223,317,373,329.0,262.0,368.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-08,2020,10,3,500,Regular,Mid,0.0,1,0,1.05,31.7,0.0,232,328,387,373.0,37.0,363.0,0.5000000000000001,-0.8660254037844386
2020-10-09,2020,10,4,500,Regular,Mid,0.0,1,1,1.15,30.5,0.0,247,350,412,387.0,451.0,390.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-10,2020,10,5,500,Regular,Mid,0.0,0,0,1.05,30.6,0.0,155,350,389,412.0,399.0,396.0,0.5000000000000001,-0.8660254037844386
2020-10-11,2020,10,6,500,Regular,Mid,0.0,1,1,1.2,29.8,0.0,183,413,459,389.0,469.0,420.0,0.5000000000000001,-0.8660254037844386
2020-10-12,2020,10,0,500,Regular,Mid,0.0,1,1,1.1,28.4,0.0,242,343,404,459.0,404.0,417.3333333333333,0.5000000000000001,-0.8660254037844386
2020-10-13,2020,10,1,500,Regular,Mid,0.0,0,0,0.85,28.8,0.0,197,279,329,404.0,329.0,397.3333333333333,0.5000000000000001,-0.8660254037844386
2020-10-14,2020,10,2,500,Regular,Mid,0.0,0,0,1.0,29.8,0.0,226,321,378,329.0,373.0,370.3333333333333,0.5000000000000001,-0.8660254037844386
2020-10-15,2020,10,3,500,Regular,Mid,0.0,1,0,1.05,33.2,0.0,229,324,382,378.0,387.0,363.0,0.5000000000000001,-0.8660254037844386
2020-10-16,2020,10,4,500,Regular,Mid,0.0,1,1,1.15,31.6,0.0,245,347,409,382.0,412.0,389.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-17,2020,10,5,500,Regular,Mid,0.0,0,0,1.05,31.6,0.0,157,354,394,409.0,389.0,395.0,0.5000000000000001,-0.8660254037844386
2020-10-18,2020,10,6,500,Regular,Mid,0.0,1,1,1.2,33.0,0.0,173,390,434,394.0,459.0,412.3333333333333,0.5000000000000001,-0.8660254037844386
2020-10-19,2020,10,0,500,Regular,Mid,0.0,1,1,1.1,32.8,0.0,237,335,395,434.0,404.0,407.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-20,2020,10,1,500,Regular,Mid,0.0,0,0,0.85,32.5,0.0,183,259,305,395.0,329.0,378.0,0.5000000000000001,-0.8660254037844386
2020-10-21,2020,10,2,500,Regular,Mid,0.0,0,0,1.0,30.3,0.0,225,319,376,305.0,378.0,358.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-22,2020,10,3,500,Regular,Mid,0.0,1,0,1.05,33.1,0.0,235,334,393,376.0,382.0,358.0,0.5000000000000001,-0.8660254037844386
2020-10-23,2020,10,4,500,Regular,Mid,0.0,1,1,1.15,26.2,0.0,261,369,435,393.0,409.0,401.3333333333333,0.5000000000000001,-0.8660254037844386
2020-10-24,2020,10,5,500,Regular,Mid,0.0,0,0,1.05,27.2,0.0,157,354,394,435.0,394.0,407.3333333333333,0.5000000000000001,-0.8660254037844386
2020-10-25,2020,10,6,500,Regular,Mid,0.0,1,1,1.2,27.5,0.0,177,399,444,394.0,434.0,424.3333333333333,0.5000000000000001,-0.8660254037844386
2020-10-26,2020,10,0,500,Regular,Mid,0.0,1,1,1.1,27.9,0.0,250,355,418,444.0,395.0,418.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-27,2020,10,1,500,Regular,Mid,0.0,0,0,0.85,32.2,0.0,196,278,328,418.0,305.0,396.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-28,2020,10,2,500,Regular,Mid,0.0,0,0,1.0,30.9,0.0,223,316,372,328.0,376.0,372.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-29,2020,10,3,500,Regular,Mid,0.0,1,0,1.05,33.1,0.0,238,337,397,372.0,393.0,365.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-30,2020,10,4,500,Fest,Mid,0.0,1,1,1.15,31.8,0.0,124,104,208,397.0,435.0,325.6666666666667,0.5000000000000001,-0.8660254037844386
2020-10-31,2020,10,5,500,Fest,Mid,0.0,0,0,1.05,29.1,0.0,77,97,194,208.0,394.0,266.3333333333333,0.5000000000000001,-0.8660254037844386
2020-11-01,2020,11,6,500,Fest,End,0.0,1,1,1.2,21.1,0.0,85,107,214,194.0,444.0,205.33333333333334,0.8660254037844384,-0.5000000000000004
2020-11-02,2020,11,0,500,Regular,End,0.0,1,1,1.1,21.9,0.0,238,337,397,214.0,418.0,268.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-03,2020,11,1,500,Regular,End,0.0,0,0,0.85,23.0,0.0,193,274,323,397.0,328.0,311.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-04,2020,11,2,500,Regular,End,0.0,0,0,1.0,21.4,0.0,218,309,364,323.0,372.0,361.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-05,2020,11,3,500,Regular,End,0.0,1,0,1.05,19.7,0.0,234,332,391,364.0,397.0,359.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-06,2020,11,4,500,Regular,End,0.0,1,1,1.15,25.2,0.0,249,352,415,391.0,208.0,390.0,0.8660254037844384,-0.5000000000000004
2020-11-07,2020,11,5,500,Regular,End,0.0,0,0,1.05,20.1,0.0,154,346,385,415.0,194.0,397.0,0.8660254037844384,-0.5000000000000004
2020-11-08,2020,11,6,500,Regular,End,0.0,1,1,1.2,26.3,0.0,188,423,471,385.0,214.0,423.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-09,2020,11,0,500,Regular,End,0.0,1,1,1.1,21.0,0.0,248,351,414,471.0,397.0,423.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-10,2020,11,1,500,Regular,End,0.0,0,0,0.85,20.2,0.0,192,272,320,414.0,323.0,401.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-11,2020,11,2,500,Regular,End,0.0,0,0,1.0,25.6,0.0,220,311,367,320.0,364.0,367.0,0.8660254037844384,-0.5000000000000004
2020-11-12,2020,11,3,500,Regular,End,0.0,1,0,1.05,23.9,0.0,246,348,410,367.0,391.0,365.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-13,2020,11,4,500,Regular,End,0.0,1,1,1.15,19.4,0.0,267,378,445,410.0,415.0,407.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-14,2020,11,5,500,Regular,End,0.0,0,0,1.05,20.5,0.0,149,336,374,445.0,385.0,409.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-15,2020,11,6,500,Regular,End,0.0,1,1,1.2,20.5,0.0,182,409,455,374.0,471.0,424.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-16,2020,11,0,500,Regular,End,0.0,1,1,1.1,23.1,0.0,259,367,432,455.0,414.0,420.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-17,2020,11,1,500,Regular,End,0.0,0,0,0.85,25.9,0.0,192,272,320,432.0,320.0,402.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-18,2020,11,2,500,Regular,End,0.0,0,0,1.0,19.0,0.0,224,317,374,320.0,367.0,375.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-19,2020,11,3,500,Regular,End,0.0,1,0,1.05,25.4,0.0,236,334,394,374.0,410.0,362.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-20,2020,11,4,500,Regular,End,0.0,1,1,1.15,19.1,0.0,262,371,437,394.0,445.0,401.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-21,2020,11,5,500,Regular,End,0.0,0,0,1.05,22.7,0.0,165,371,413,437.0,374.0,414.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-22,2020,11,6,500,Regular,End,0.0,1,1,1.2,20.4,0.0,181,408,454,413.0,455.0,434.6666666666667,0.8660254037844384,-0.5000000000000004
2020-11-23,2020,11,0,500,Exam,End,1.0,1,1,1.1,25.6,0.0,338,383,451,454.0,432.0,439.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-24,2020,11,1,500,Exam,End,1.0,0,0,0.85,18.7,0.0,267,302,356,451.0,320.0,420.3333333333333,0.8660254037844384,-0.5000000000000004
2020-11-25,2020,11,2,500,Exam,End,1.0,0,0,1.0,24.4,0.0,318,360,424,356.0,374.0,410.3333333333333,0.8660254037844384,-0.5000000000000004
